ORIGINAL_WORD,START_TIME,END_TIME
halfway,70.79,71.23
good,74.74000000000001,74.89000000000001
start,74.89000000000001,74.96000000000001
to,75.13,75.19999999999999
pick,75.2,75.3
up,75.3,75.39
the,75.39,75.49
speed,75.49,75.80999999999999
as,75.81,75.9
you,75.9,75.95
get,75.97,76.15
comfortable,76.15,76.62
as,76.62,76.74000000000001
you,,
start,,
to,,
throw,,
your,77.26,77.38000000000001
body,77.38,77.67999999999999
warm,77.68,77.9
up,77.9,78.5
ten,80.48,80.72
seconds,80.72,81.0
five,86.299999,87.009999
all,90.489999,90.509999
right,90.519999,90.769999
so,90.809999,90.969999
15,,
seconds,91.45,91.85
rest,91.85,92.18
remember,92.6,92.82
to,92.82,92.9
always,92.99,93.38
keep,93.38,93.61
your,93.61,93.74
feet,93.75,94.02
moving,94.02,94.35
never,96.61,96.89
want,96.89,97.03
to,97.03,97.09
be,97.09,97.22
still,97.22,97.48
doing,97.48,97.68
this,97.68,97.89
so,97.89,98.16
at,98.44,98.61
least,98.61,98.89
a,98.889999,98.929999
boxer,98.929999,99.259999
shuffle,99.26,99.63
you,99.78,99.8
can,99.8,99.91
always,99.92,100.17
make,100.2,100.41
it,,
harder,,
if,,
you,100.83,100.91
need,100.91,101.08
to,101.099999,101.339999
we're,101.34,101.43
doing,101.429999,101.669999
those,101.67,101.7
kind,116.009999,116.329999
of,116.5,116.52
forces,116.52,116.88
you,116.889999,117.029999
to,117.03,117.12
get,117.12,117.24
a,117.24,117.29
good,117.29,117.48
stretch,117.48,117.83
to,117.83,118.08
all,118.08,118.17
the,118.17,118.24
way,118.24,118.39
down,118.389999,118.749999
lower,122.17,122.61
yourself,122.61,123.35
up,124.23,124.51
squeeze,124.6,124.96
your,124.959999,125.099999
glutes,125.129999,125.789999
push,126.82,127.03
back,127.03,127.26
up,127.26,127.45
so,128.67,128.89999999999998
if,128.91,128.96
you're,128.96,129.09
not,129.09,129.32
very,129.32,129.56
flexible,129.56,130.12
you,130.29,130.42999999999998
can,130.43,130.57
always,130.57,130.84
come,130.84,131.03
here,131.03,131.38
bend,131.79,131.98999999999998
your,131.99,132.13
knees,132.13,132.45
until,132.45,132.75
you,132.75,132.88
can,132.88,133.03
get,133.03,133.2
to,,
the,133.22,133.39
floor,133.39,133.95
your,134.91,135.11
hamstrings,135.11,135.74
are,135.74,135.81
tight,135.809999,136.509999
ten,140.37,140.62
seconds,140.62,140.98000000000002
left,140.98,141.17
five,145.78,145.97
seconds,146.14,146.67
all,150.94,151.03
right,151.03,151.43
now,152.32,152.47
we're,152.47,152.55
going,152.55,152.79000000000002
back,152.79,152.97
to,152.97,153.05
that,153.05,153.22
second,153.22,153.59
round,153.59,153.98
of,154.23,154.51
those,154.51,154.94
sidestep,155.66,156.07999999999998
jacks,156.08,156.37
so,156.52,156.78
keep,156.849999,157.039999
your,157.04,157.14
feet,157.139999,157.39999899999998
moving,157.4,157.86
for,158.87,158.99
a,158.99,159.05
little,159.049999,159.25999900000002
arm,159.27,159.58
work,159.58,159.79000000000002
in,159.79,159.9
there,159.9,160.06
as,160.059999,160.219999
well,160.219999,160.609999
for,160.609999,160.74999899999997
that,160.75,160.91
warm,160.91,161.14
up,161.25,161.33999999999995
two,163.95,164.35
one,164.98,165.20999999999998
here,165.4,165.55
we,165.55,165.66000000000005
go,165.66,165.92
just,166.59,166.76
side,166.76,167.1
to,167.1,167.15
side,167.15,167.67000000000002
enjoy,169.26,169.62
the,169.63,169.68
easy,169.68,169.98000000000002
stuff,169.98,170.26999999999998
won't,170.27,170.43
last,170.47,170.95
make,178.57999999999998,178.67
sure,178.67000000000002,178.8
you're,178.799999,178.929999
sitting,178.93,179.19
up,179.190001,179.320001
nice,179.32,179.51999999999998
and,179.52,179.66
tall,179.66,180.04999999999998
to,181.139999,181.349999
make,,
you,,
good,181.57,181.79
posture,181.79,182.25
while,182.25,182.33
you're,182.33,182.36
doing,182.47,182.7
these,182.7,182.84
exercises,182.84,183.57
make,186.27,186.45
sure,186.45,186.6
you're,186.6,186.74
not,186.74,186.97
doing,188.15,188.43
kind,188.429999,188.579999
of,188.58,188.66000000000005
half,188.67,189.34
half,189.809999,190.029999
hearted,190.03,190.33
jumping,190.33,190.66000000000005
jack,190.66,190.93
motion,190.929999,191.279999
keep,191.28,191.45
your,191.45,191.56
arms,,
straight,191.759999,192.349999
try,192.69,192.94
to,192.94,193.33
move,193.34,193.6
slower,193.599999,194.089999
if,194.09,194.22
you,194.219999,194.339999
have,194.34,194.56
to,194.559999,194.579999
and,195.33,195.4
get,195.4,195.54
the,195.54,195.64
full,195.639999,195.949999
range,195.95,196.13
of,196.129999,196.199999
motion,196.199999,196.479999
instead,196.48,196.73
of,196.73,196.84
doing,196.84,197.06
a,197.059999,197.129999
quick,197.129999,197.839999
no,198.83,199.11
not,199.51,199.78
full,199.78,200.06
effort,200.08,200.43
version,200.43,200.95
10,201.91,201.92
seconds,202.22,202.55
left,202.55,202.77
to,209.01,209.41000000000005
one,209.75,210.28
all,,
right,210.929999,211.279999
get,211.33,211.45
this,211.45,211.59
key,211.59,211.79
moving,211.79,212.26
putting,213.58,213.83
down,213.83,214.12
into,214.119999,214.399999
those,214.4,214.66
walk,215.33,215.58
down,215.58,215.84
back,216.22,216.25
bows,216.25,216.47
five,221.16,221.27
seconds,221.44,221.89
two,223.96,224.39
one,224.809999,225.299999
here,225.849999,226.009999
we,226.01,226.11
go,226.11,226.38
I,235.21,235.29
know,235.29,235.48
I,235.49,235.59
use,235.57,235.95
variation,236.44,237.01
of,237.01,237.13
walk,237.13,237.39
downs,237.39,237.61
and,237.61,237.69000000000003
my,237.69,237.83
routines,237.83,238.29
often,238.3,238.74
because,238.81,238.93
I,238.93,239.06
love,239.07,239.42
them,239.44,239.72
they,240.61,240.77
feel,240.77,241.04
good,241.04,241.19
but,241.27,241.4
they,241.4,241.53
work,241.53,241.89
so,241.9,242.08
many,242.08,242.29
different,242.3,242.43
muscles,242.45,243.18
there's,244.42,244.51
a,244.51,244.56
lot,244.559999,244.749999
of,244.75,244.83
different,244.87,245.14
ways,245.139999,245.459999
you,245.459999,245.529999
can,245.529999,245.629999
modify,245.629999,246.099999
them,246.119999,246.319999
about,246.669999,246.719999
20,246.719999,247.099999
seconds,,
left,,
10,,
seconds,,
to,,
1,,
all,248.92,248.94
right,271.069999,271.319999
so,271.319999,271.339999
next,271.51,271.79
up,271.79,271.98
we,272.19,272.37
are,272.37,272.43
doing,272.43,272.78000000000003
two,273.02,273.29999999999995
knee,273.3,273.46000000000004
pulls,273.46,273.87
so,273.88,274.05
we're,274.05,274.16
still,274.16,274.56
and,275.01,275.25
that,275.25,275.46
low,275.46,275.69
impact,275.69,276.45
lower,276.46,276.79
intensity,276.79,277.39000000000004
warmup,277.39,277.8
period,277.81,278.19
but,278.21,278.33
we're,278.33,278.47
going,278.47,278.66
to,278.66,278.75
start,278.75,278.91
picking,278.91,279.20000000000005
up,279.2,279.34
here,279.34,279.61
after,280.27,280.5
this,280.5,280.83
so,280.84,281.08
again,281.38,281.74
if,282.219999,282.389999
this,282.389999,282.529999
is,282.53,282.66
too,282.66,282.84000000000003
easy,282.84,283.29
step,283.29,283.6
up,283.599999,283.75999900000005
the,283.799999,283.919999
intensity,283.92,284.39000000000004
of,284.389999,284.479999
your,284.48,284.66
rest,284.66,284.97
otherwise,285.94,286.49
here,286.799999,286.949999
we,286.949999,287.059999
are,287.059999,287.239999
so,287.24,287.37
we're,287.369999,287.58999900000003
one,288.07,288.43
two,288.65,288.79
one,289.34,289.73
two,290.26,290.51
so,290.51,290.66
this,290.66,290.81
is,290.81,290.95
nice,290.95,291.19
and,291.19,291.32
low,291.32,291.48
impact,291.48,292.06
if,292.07,292.09
you,292.5,292.71
want,292.71,292.88
to,292.88,292.91
step,292.91,293.14000000000004
it,293.14,293.22
up,293.22,293.41
mm,,
hmm,293.75,293.94
just,294.29,294.59000000000003
add,295.85,296.11
in,296.11,296.27000000000004
some,296.27,296.49
jumps,296.49,297.02
you,297.12,297.21
can,297.21,297.37
always,297.38,297.87
make,297.87,298.09000000000003
things,298.099999,298.429999
easier,298.469999,299.159999
or,299.679999,299.749999
harder,299.75,300.12
as,300.12,300.23
you,300.27,300.31
need,300.309999,300.489999
to,300.509999,300.799999
otherwise,304.209999,304.699999
we,305.309999,305.369999
just,305.439999,305.52999900000003
hear,305.599999,305.919999
all,306.96999900000003,307.18999900000006
about,307.19,307.46
what,307.46999900000003,307.56999900000005
works,307.57,307.8
for,307.81,307.94
you,307.94,308.23
go,309.85,309.87
over,309.87,309.90000000000003
halfway,310.07,310.45
done,310.45,310.75
try,315.139999,315.309999
to,315.309999,315.369999
get,315.37,315.5
a,315.5,315.57
little,315.57,315.78
crunch,315.78,316.5
flex,317.0,317.26
your,317.259999,317.439999
core,317.44,317.74
while,317.74,317.87
you're,317.87,318.01
doing,318.009999,318.269999
this,318.27,318.44
is,318.45,318.64
definitely,318.65,319.21
an,319.32,319.46
abs,319.469999,319.769999
exercise,319.77,320.56
as,321.63,321.74
well,321.759999,321.999999
as,322.0,322.12
a,322.119999,322.179999
cardio,322.18,322.57
exercise,322.609999,323.14999900000004
about,325.41,325.57000000000005
five,325.57,325.85
seconds,325.85,326.21000000000004
left,326.21,326.61
all,329.68999999999994,329.71
right,331.80999999999995,331.92999999999995
next,332.099999,332.26999900000004
up,332.27,332.29
we're,332.42,332.51
doing,332.51,332.73
a,332.73,332.79
lunge,332.79,333.3
plus,333.3,333.5
a,333.5,333.58
rotation,333.58,334.24
five,340.75,341.02
seconds,341.02,341.34
left,341.56,342.04
here,345.1,345.27
we,345.27,345.39
go,,
so,345.56,345.85
we,345.87,345.95
drop,345.95,346.2
down,346.2,346.41
into,346.44,346.69
that,346.69,346.87
lunge,346.87,347.21
rotate,347.57,348.24
rotate,348.85,349.47
in,349.81,349.97
the,349.97,350.07000000000005
center,350.07,350.36
we,350.44,350.46
just,350.46,350.54
come,350.57,350.72
back,350.72,350.92
up,350.929999,351.27999900000003
so,352.13,352.29
your,352.29,352.48
legs,352.48,352.86
are,352.86,352.91
probably,352.91,353.38000000000005
can,353.69,353.84
you,353.84,354.01
start,354.009999,354.329999
burning,354.349999,354.879999
we,355.53,355.67
are,355.67,355.76
holding,355.759999,356.219999
that,356.219999,356.49999899999995
lunge,357.29,357.85
you're,358.58,358.65
also,358.65,358.95
working,358.949999,359.319999
your,359.32,359.47
core,359.53,359.86
about,370.25,370.47
halfway,370.47,370.83
already,370.83,371.19
if,371.36,371.55
you're,372.15,372.34
not,372.34,372.6
feeling,372.599999,372.939999
very,372.94,373.21
warmed,373.21,373.48
up,373.48,373.65
yet,373.65,373.92
or,373.95,374.2
if,374.2,374.35
you're,374.349999,374.489999
new,374.49,374.66
to,374.66,374.75
exercise,374.75,375.45
you,375.92,376.04
can,376.039999,376.1399990000001
just,376.139999,376.319999
keep,376.32,376.56
your,376.559999,376.759999
lunge,376.76,377.1
nice,377.1,377.37
and,377.369999,377.519999
shallow,377.52,378.02
and,378.039999,378.089999
just,378.25,378.34
kind,378.38,378.54
of,378.54,378.63
step,378.64,378.96
forward,378.96,379.46
instead,380.78,381.12
of,381.12,381.26
a,381.26,381.33
really,381.33,381.62
deep,381.62,381.92
lunge,381.92,382.35
but,382.58,382.76
if,382.76,382.87
you,382.87,382.96
want,382.96,383.13
to,383.13,383.2
make,383.2,383.33
it,383.33,383.36
harder,383.37,383.78
sink,384.74,384.99
down,385.0,385.15
into,385.15,385.44
it,385.44,385.64
I'm,385.92,386.04
here,386.04,386.53
here,387.08,387.53
center,387.96,388.38
two,389.58,389.77
one,390.23,390.75
all,,
right,392.059999,392.389999
fifteen,392.4,392.75
seconds,392.75,393.12
rest,393.12,393.63
so,395.02,395.28
if,395.279999,395.369999
you're,395.369999,395.489999
not,395.49,395.67
sweating,395.68,396.07
at,396.07,396.17
all,396.17,396.44
you,396.81,396.91
know,396.84,397.05
we're,397.049999,397.159999
several,397.16,397.5100000000001
minutes,397.51,397.83
and,397.83,397.96
at,397.96,398.05
this,398.05,398.16
point,398.16,398.49
we're,399.12,399.21
quite,399.21,399.42
good,399.6,399.8200000000001
ways,399.82,400.03
in,400.03,400.25
so,400.25,400.39
you,400.39,400.5
can,400.51,400.64
start,400.64,400.86
to,400.86,400.99
really,401.0,401.4
step,401.4,401.72
up,401.72,401.91
those,402.08,402.21
intensities,402.21,402.64
of,403.76,403.83
both,403.83,404.0
the,404.0,404.11
intervals,404.12,404.61
and,404.61,404.79
your,404.98,405.08
rest,405.08,405.31
periods,405.309999,405.709999
all,405.71,405.73
right,406.969999,407.219999
knee,407.469999,407.619999
pulls,407.62,408.17
so,409.7,409.84
like,409.84,410.01
I,410.009999,410.089999
said,410.09,410.36
the,410.36,410.43
harder,410.429999,410.699999
version,410.7,411.1
start,412.23,412.45
jumping,412.67,413.11
around,413.27,413.59
and,416.89,416.96
you,417.15,417.21
can,417.21,417.34
always,417.34,417.6
mix,417.6,417.81
it,417.81,417.9
so,418.22,418.48
if,418.49,418.51
you're,418.53,418.67
here,418.67,419.03
and,419.21,419.24
you,419.24,419.26
start,419.51,419.75
to,419.75,419.8
get,419.8,419.93
winded,419.93,420.41
well,420.99,421.02
your,421.03,421.25
motions,421.25,421.65
start,421.65,421.82
to,421.82,421.87
get,421.87,422.05
sloppy,422.05,422.62
take,422.98,423.25
it,423.25,423.34
back,423.34,423.53
down,423.53,423.85
and,424.139999,424.569999
honestly,425.66,426.2600000000001
the,427.15,427.29
combination,427.29,427.83
of,427.83,427.88
both,427.91,428.12
is,428.12,428.23
a,428.23,428.32
really,428.32,428.72
great,429.28,429.57
way,429.57,429.83
to,429.83,429.97
make,429.969999,430.199999
pretty,430.25,430.43
much,430.43,430.61
any,430.639999,430.959999
routine,430.959999,431.219999
you,431.219999,431.349999
work,431.35,431.59
for,431.59,431.64
yourself,431.639999,432.099999
and,432.24,432.67
to,433.129999,433.259999
improve,433.26,433.55
your,433.55,433.65
fitness,433.65,433.99
really,433.99,434.21
well,434.21,434.36
because,434.36,434.71
you,434.72,434.9
can,434.9,435.05
always,435.05,435.62
alter,436.09,436.49
it,436.49,436.66
modify,436.67,437.15
it,437.15,437.23
and,437.23,437.34
push,437.34,437.58
yourself,437.58,438.03
when,438.04,438.2600000000001
you,438.26,438.47
need,438.47,438.63000000000005
to,438.67,438.97
and,438.97,439.13000000000005
then,439.13,439.27
lay,439.27,439.45
back,439.45,439.85
when,440.8,441.0
off,441.0,441.16
in,441.16,441.2600000000001
intensity,441.26,441.71
a,441.73,441.74
little,441.74,441.89
bit,441.889999,442.059999
but,442.059999,442.159999
you're,442.16,442.2600000000001
not,442.26,442.4
stopping,442.41,442.98
just,445.88,446.07
five,446.07,446.33
seconds,446.33,446.67
left,446.67,446.99
all,451.29,451.31
right,451.32,451.7
so,452.08,452.2
we're,452.2,452.29
doing,452.29,452.5
that,452.5,452.72
lunge,453.21,453.58
with,453.61,453.81
rotation,453.81,454.39
like,455.71,455.94
I,455.94,456.05
said,456.09,456.41
even,458.32,458.39
more,458.389999,458.519999
bit,458.52,458.65
challenge,458.65,459.03
step,459.08,459.39
up,459.389999,459.509999
your,459.839999,459.869999
best,459.869999,459.989999
best,,
intervals,461.74,462.19
two,464.44,464.86
one,465.309999,465.779999
here,466.5,466.66
we,466.66,466.75
go,466.75,467.03
sit,,
down,467.66,468.11
turn,469.299999,469.509999
to,469.51,469.6
each,469.61,469.92
side,469.92,470.36
come,470.72,470.91
back,470.91,471.11
up,471.13,471.48
so,474.68,474.93
after,474.96,475.35
this,475.35,475.54
point,475.55,475.77
of,475.77,475.84
the,475.84,475.9
routine,475.9,476.36
now,476.36,476.48
that,,
you're,476.49,476.64
nice,476.639999,476.819999
and,476.82,476.92
warmed,476.92,477.14
up,477.139999,477.359999
you,478.77,478.9
can,478.9,479.03
also,479.03,479.24
make,479.24,479.39
it,479.389999,479.479999
quite,479.48,479.63
a,479.63,479.66
lot,479.66,479.79
harder,479.79,480.02
by,480.02,480.16
adding,480.16,480.44
weight,480.44,480.76
so,480.759999,481.079999
holding,482.25,482.47
onto,482.469999,482.599999
weights,482.61,482.88
while,482.88,482.96
you,482.96,483.05
do,483.049999,483.169999
this,483.17,483.25
kind,,
of,483.509999,483.539999
stuff,483.54,483.72
makes,483.719999,483.889999
it,483.889999,484.099999
a,484.18,484.29
lot,484.289999,484.579999
more,484.58,484.72
difficult,484.719999,485.1999990000001
got,490.99999900000006,491.1399990000001
about,491.1399990000001,491.17999900000007
20,491.35,491.66
seconds,491.67,492.04
left,492.04,492.32
ten,503.06,503.5
five,507.159999,507.699999
right,511.789999,511.989999
next,512.929999,513.059999
up,513.06,513.08
we're,513.25,513.36
doing,513.36,513.67
two,513.679999,513.9499989999999
jumping,513.95,514.3000000000001
jacks,514.3,514.63
plus,514.679999,514.939999
a,514.96,515.0500000000001
lateral,515.05,515.37
jump,517.69,517.73
here,517.73,517.9
so,520.049999,520.2299989999999
this,520.23,520.36
is,520.359999,520.459999
one,520.459999,520.579999
of,520.58,520.62
those,520.619999,520.789999
exercises,520.789999,521.4499989999999
to,,
make,522.07,522.21
you,522.209999,522.2899990000001
feel,522.29,522.52
a,522.52,522.55
little,522.559999,522.7299989999999
bit,522.75,522.88
uncoordinated,522.88,523.48
but,523.48,523.51
that's,523.6,523.7
the,523.7,523.72
whole,,
point,523.99,524.38
I'm,525.76,525.78
teaching,525.85,526.15
your,526.15,526.26
brain,526.26,526.52
to,526.52,526.61
pay,526.61,526.79
attention,526.79,527.13
to,527.13,527.21
what,527.21,527.33
you're,527.33,527.4100000000001
moving,527.41,527.77
so,527.77,528.0699999999999
two,528.39,528.59
jumping,528.59,528.89
jacks,528.89,529.3
plus,529.4,529.7099999999999
from,530.76,530.79
the,531.51,531.62
center,531.62,531.96
do,532.5300000000001,532.61
your,532.61,532.71
jobs,532.71,532.95
here,534.63,535.11
so,535.62,535.95
you'll,536.03,536.17
notice,536.17,536.4699999999999
I'm,536.469999,536.609999
doing,536.61,536.97
my,537.69,537.9200000000001
first,537.96,538.3100000000001
lateral,538.32,538.62
jump,538.619999,538.899999
on,538.9,539.05
a,539.049999,539.129999
different,539.129999,539.469999
side,539.48,539.82
each,539.82,539.95
time,539.949999,540.379999
you're,,
going,,
to,,
want,540.75,540.86
to,540.86,540.9
do,540.9,541.03
the,541.03,541.15
same,541.15,541.54
so,549.94,550.0600000000001
if,550.059999,550.169999
I,550.17,550.24
jump,550.24,550.52
last,550.75,551.09
here,551.09,551.45
you,552.59,552.83
jump,552.83,553.26
right,553.259999,553.5699989999999
first,553.59,553.9100000000001
the,553.91,554.1
next,557.0400000000001,557.08
time,557.08,557.1700000000001
I'm,,
going,,
to,,
get,565.71,565.87
more,565.87,566.25
comfortable,566.25,566.8
sky,566.809999,566.9799989999999
to,566.98,567.07
jump,567.07,567.2600000000001
further,567.4,567.77
and,567.78,567.81
further,567.82,568.1500000000001
on,568.15,568.27
each,568.27,568.4
side,568.4,568.76
to,569.8,570.14
one,570.7,571.0500000000001
my,571.99,572.14
right,572.139999,572.559999
next,572.61,572.91
up,572.91,573.1
yeah,573.33,573.8000000000001
push,574.379999,574.649999
it,,
up,574.65,574.86
Plus,574.869999,575.149999
reach,575.199999,575.569999
Oh,575.940001,576.250001
drop,576.95,577.1700000000001
down,577.17,577.37
your,577.37,577.5
match,578.43,578.46
is,578.46,578.48
about,,
105,582.47,582.72
seconds,582.75,583.1
left,583.1,583.53
here,585.94,586.08
we,586.08,586.1600000000001
got,586.16,586.3299999999999
us,586.3299999999999,586.3499999999999
up,586.4799999999999,586.7199999999999
do,,
the,587.55,587.5999999999999
harder,587.599999,587.819999
version,587.82,588.34
push,588.34,588.57
up,588.57,588.73
they,588.73,588.9300000000001
can,588.95,589.3100000000001
tap,590.509999,590.769999
your,590.77,590.87
foot,590.87,591.0600000000001
behind,591.059999,591.389999
you,591.389999,591.409999
come,591.849999,591.999999
back,592.0,592.18
down,592.18,592.4899999999999
do,593.4599999999999,593.6199999999999
another,593.6199999999999,593.7599999999999
pushup,594.1,594.11
turn,595.4,595.64
the,595.63,595.72
other,595.72,595.87
way,595.87,596.0600000000001
so,596.34,596.7
not,597.76,597.97
only,597.97,598.2
are,598.2,598.23
you,598.23,598.3100000000001
getting,598.31,598.55
all,598.58,598.85
all,598.85,599.09
the,599.26,599.2800000000001
benefits,599.2800000000001,599.57
of,599.61,599.75
the,599.92,600.02
push,600.02,600.24
ups,,
there,,
are,600.44,600.5100000000001
tons,600.8800000000001,601.3900000000001
there's,602.0000000000001,602.1600000000001
hardly,,
any,,
muscles,602.62,602.92
you're,602.92,603.01
not,603.02,603.29
working,603.29,603.64
during,603.639999,603.879999
push,603.88,604.05
up,604.05,604.42
also,605.37,605.67
getting,605.67,606.0
extra,607.799999,608.139999
butt,608.139999,608.389999
work,608.389999,608.829999
the,609.2799990000001,609.349999
extra,609.349999,609.5199990000001
of,609.5199990000001,609.5599990000001
core,,
work,609.82,610.1800000000001
because,610.73,610.94
of,610.940001,611.0200010000001
that,611.02,611.17
rotation,611.29,611.75
is,616.66,616.68
just,,
a,616.68,616.7399999999999
few,616.74,616.96
minutes,616.96,617.2
away,617.2,617.46
from,617.46,617.69
one,617.69,617.8900000000001
great,617.89,618.18
five,625.99,626.28
seconds,626.5899999999999,626.85
all,632.38,632.4
right,632.4,632.6999999999999
jump,633.3,633.49
back,633.5,633.72
up,635.78,635.8000000000001
those,635.97,636.25
lateral,636.46,636.7900000000001
jumps,636.79,637.12
plus,637.16,637.37
jacks,637.37,637.69
always,639.66,639.98
remember,639.98,640.34
make,641.25,641.48
that,641.48,641.51
the,641.8,641.88
rest,641.88,642.16
as,642.16,642.3
hard,642.3,642.53
as,642.53,642.6
you,642.599999,642.6899990000001
need,642.69,642.83
to,642.889999,643.179999
you,644.12,644.27
can,644.27,644.37
do,644.37,644.41
burpees,,
if,,
you,645.089999,645.1899990000001
want,645.19,645.4300000000001
be,646.32,646.5300000000001
my,646.529999,646.749999
guest,647.879999,647.9399990000001
jumping,648.109999,648.469999
jacks,648.56,649.05
make,657.66,657.75
sure,657.75,657.87
you're,657.87,657.98
not,657.98,658.09
holding,658.09,658.33
your,658.33,658.4300000000001
back,658.96,659.0600000000001
remember,661.7,661.9200000000001
it's,661.92,662.0799999999999
always,662.08,662.38
okay,662.38,662.75
if,662.75,662.89
you're,664.32,664.49
really,664.49,664.71
struggling,664.709999,665.1899990000001
take,665.389999,665.5699989999999
an,665.57,665.69
extra,665.690001,665.9200010000001
break,666.060001,666.5200010000001
quick,668.26,668.4399999999999
drink,668.47,668.6700000000001
of,668.67,668.74
water,668.74,669.09
you,669.38,669.5
can,669.5,669.68
come,669.69,669.8000000000001
right,669.8,669.9699999999999
back,669.97,670.1600000000001
into,670.16,670.42
it,670.42,670.64
just,672.08,672.2900000000001
don't,672.29,672.49
walk,672.49,672.71
away,672.71,672.94
from,672.94,673.12
it,673.12,673.25
three,689.16,689.51
two,689.97,690.28
one,690.93,691.3
rest,696.9599999999999,697.41
take,699.77,699.88
some,699.88,700.0
deep,700.0,700.17
breaths,700.18,700.77
you,701.469999,701.569999
can,701.57,701.6800000000001
start,701.68,701.88
doing,701.879999,702.099999
push,702.1,702.35
ups,702.35,702.51
right,702.51,702.67
now,702.67,702.8399999999999
if,702.85,702.95
you,702.95,703.0400000000001
want,,
to,703.13,703.1899999999999
take,703.199999,703.3899990000001
out,703.39,703.5699999999999
that,703.58,703.8100000000001
I'm,704.93,705.28
older,705.75,706.12
I,707.37,707.5
started,707.53,707.91
up,707.91,707.93
pushup,707.9399999999999,707.9499999999999
keep,717.849999,718.0499990000001
your,718.049999,718.2199989999999
core,718.26,718.62
pulled,718.619999,718.929999
in,718.93,719.1899999999999
try,720.279999,720.479999
to,720.48,720.61
keep,,
your,720.629999,720.819999
spine,720.82,721.4100000000001
aligned,721.42,721.7199999999999
