thank you so much nice work girl,13
you will see the results I promise you,13
excellent job excellent job,13
perseverance resilience desire they're the things that matter,13
that's determination,13
you can do this,13
fighting through it's all mental remember focus on your goals focus on what brought you here,13
keep it up guys,13
that's drive,13
come on Wade all the way now bud,13
just like this,14
which is going to be here,14
move this out of the way,14
here we are,14
Angie look at the speed,15
when I was able to see how much stronger my body could be it was such a good reminder anytime anything was challenging for myself I could remember how I was able to take control and to make myself better and make myself stronger,15
but it's there it's there,15
that's 100% and let's enjoy a nice hang here,15
I am loving this I am nice and sweaty I don't know about you guys but I am sweaty whoo,15
it is called real Star Plus,15
it takes a little while,15
definitely works I'm already feeling it ,15
that's perfect Chandler use that breath ,15
but you can be doing it with us,15
today we're just gonna enjoy ourselves,15
what is up I'm Nike Master Trainer Betina Gozo and welcome to our NTC community workout,15
I know my mom is here joining us this morning,15
if you don't feel comfortable the overhead quite yet grab a seat,15
bring it up to a point,15
and then you're like oh man my knees hurt,15
feel the energy from these guys,15
make no mistake about that this is different gravy,15
she's putting some punches in I love that spirit look at that,15
you're feeling warm already,15
and yeah I don't know if that really answers the question but yeah but anyway thank you everyone ,15
this is no longer physical ,15
its here to find the place that you can,15
whether you press pause 20 times,15
she's also a fella Filipina and we're celebrating Asian Pacific American Heritage Month here at Nike so we got to represent the Pinas,15
you can check out the Spotify link in the YouTube description,15
it's work putting in the work right here,15
in case you're already a little bit upset with us for the speed and the intensity,15
as always at body project you can punch anyone you like,15
I've been wanting to do that for years ANGIE right,15
Julio wants to know what shoes I'm wearing he wants a pair,15
Chandler perfect ,15
if I were where you are right now and I didn't have these guys watching I'd be taking an extra cheeky break but I'm gonna go ,15
getting a lot of work in in a short period of time,15
where you at mom are you still working out with me come on,15
oh Anthony has been feeling this playlist his question is how can you get this playlist,15
Michelle I hear you 12 back here ,15
I love this so much it's funny because this year was something was a year that I was like you know I really want to embrace being Who I am and where I came from,15
if you marched through the whole session that's great,15
and always remembering where it came from because you know my mom is such a big representation of all of my hard work and she's taught me everything,15
we know these hurt your mind,15
I just want you to finish with us,15
enjoy being with us,15
if you like this workout  as much as we did make sure you give it a big ol thumbs up and subscribe to this youtube channel,15
I'll answer when it is time for the cool down,15
squad how you feeling feeling good,15
so from the box it's a little easier,16
make sure you're focusing on keeping everything squeezed everything active,16
focus good crisp movements good form,16
stick that back nice and flat ,16
nice and tight ,16
nice and narrow,16
so keep it strong,16
hamstring punches,17
crusher row,17
we have mountain climbers,17
run punch star,17
